Brand,Store Number,Name,Ownership Type,Facility ID,Features - Products,Features - Service,Features - Stations,Food Region,Venue Type,Phone Number,Street Address,Street Line 1,Street Line 2,City,State,Zip,Country,Insert Date
Starbucks,73565,Albertsons-Orange #6585,Licensed,14732,,,,9999,Unknown,714-771-3139,4550 E Chapman Ave,4550 E Chapman Ave,,Orange,CA,92869-4109,US,06/22/2012 06:50:03 PM
Starbucks,10129,Weir Canyon & Monte Vista,Company Owned,8160,"Lunch, Oven-warmed Food, Sirena Espresso Machine","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,714-282-0231,"8295 E. Monte Vista Road, C",8295 E. Monte Vista Road,C,Anaheim Hills,CA,92808-1281,US,06/22/2012 06:50:03 PM
Starbucks,6843,"17th & Tustin, Santa Ana",Company Owned,12055,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",Drive-Through,9999,Unknown,714-568-9884,2302 E. 17th Street,2302 E. 17th Street,,Santa Ana,CA,92705-8609,US,06/22/2012 06:50:03 PM
Starbucks,5506,Tustin - French Quarter,Company Owned,12151,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,714-832-6883,17245 17th Street,17245 17th Street,,Tustin,CA,92780-1974,US,06/22/2012 06:50:03 PM
Starbucks,76346,Target Chino Hills T-912,Licensed,9804,,Starbucks Card Mobile,,9999,Unknown,909-465-5804,3944 Grand Ave,3944 Grand Ave,,Chino,CA,91710-5499,US,06/22/2012 06:50:03 PM
Starbucks,6712,"Grand & Pipeline, Chino",Company Owned,11776,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,909-464-0516,4013-A Grand Avenue,4013-A Grand Avenue,,Chino,CA,91710-5479,US,06/22/2012 06:50:03 PM
Starbucks,74549,Vons-Chino Hills #2597,Licensed,16397,,"Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,909-548-2828,"4200 Chino Hills Pkwy, Ste 400",4200 Chino Hills Pkwy,Ste 400,Chino Hills,CA,91709-3775,US,06/22/2012 06:50:03 PM
Starbucks,5969,"Newhope & Southpark, Fountain Valle",Company Owned,8912,"Lunch, Oven-warmed Food, Sirena Espresso Machine","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,714-979-5374,"17850 Newhope Street, #101",17850 Newhope Street,#101,Fountain Valley,CA,92708-5410,US,06/22/2012 06:50:03 PM
Starbucks,10005,"Bristol & Warner, Santa Ana",Company Owned,6956,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",Drive-Through,9999,Unknown,714-957-2749,2303 S. Bristol Street,2303 S. Bristol Street,,Santa Ana,CA,92704-5755,US,06/22/2012 06:50:03 PM
Starbucks,552,Tustin,Company Owned,18422,"Lunch, Oven-warmed Food, Sirena Espresso Machine","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,714-730-4743,552 E First Street,552 E First Street,,Tustin,CA,92780-3313,US,06/22/2012 06:50:03 PM
Starbucks,5769,"Brookhurst & Ellis, Fountain Valley",Company Owned,15443,"Clover Crafted Small Batch Coffee, Lunch, Oven-warmed Food, Reserve Amenity, Sirena Espresso Machine","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,714-378-5931,18523 Brookhurst Street,18523 Brookhurst Street,,Fountain Valley,CA,92708-6707,US,06/22/2012 06:50:03 PM
Starbucks,15843,Target Santa Ana T-250,Licensed,52114,,,,0,Unknown,714-641-4944,3300 S Bristol St,3300 S Bristol St,,Santa Ana,CA,92704-7246,US,06/22/2012 06:50:03 PM
Starbucks,2884,"Bristol & MacArthur, Santa Ana",Company Owned,14084,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,714-437-7323,3345 S. Bristol Street,3345 S. Bristol Street,,Santa Ana,CA,92704-7245,US,06/22/2012 06:50:05 PM
Starbucks,8705,"Brookhurst & Adams, Huntington Beac",Company Owned,17222,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",Drive-Through,9999,Unknown,714-962-3478,10001 Adams Avenue,10001 Adams Avenue,,Huntington Beach,CA,92646-4904,US,06/22/2012 06:50:05 PM
Starbucks,76447,Target Huntington Beach T-2051,Licensed,9476,,Starbucks Card Mobile,,9999,Unknown,714-849-1814,9882 Adams Ave,9882 Adams Ave,,Huntington Beach,CA,92646-4808,US,06/22/2012 06:50:05 PM
Starbucks,74824,Vons - Santa Ana #1626,Licensed,9400,,Starbucks Card Mobile,,9999,Unknown,714-540-0510,3650 Bristol St,3650 Bristol St,,Santa Ana,CA,92704-7302,US,06/22/2012 06:50:05 PM
Starbucks,15820,Target Costa Mesa T-1293,Licensed,65467,,,,0,Unknown,714-979-0372,3030 Harbor Blvd,3030 Harbor Blvd,,Costa Mesa,CA,92626-2562,US,06/22/2012 06:50:05 PM
Starbucks,5984,"Harbor & Baker, Costa Mesa",Company Owned,12464,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,714-557-9964,"3030 Harbor Blvd., #J-2",3030 Harbor Blvd.,#J-2,Costa Mesa,CA,92626-2562,US,06/22/2012 06:50:05 PM
Starbucks,5302,Metro Point,Company Owned,15894,"Lunch, Oven-warmed Food, Sirena Espresso Machine","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,714-429-1782,901 South Coast Drive,901 South Coast Drive,,Costa Mesa,CA,92626-1747,US,06/22/2012 06:50:05 PM
Starbucks,6751,"Bristol & I-405, Costa Mesa",Company Owned,16291,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,714-545-8306,"3333 Bristol Street, #2066",3333 Bristol Street,#2066,Costa Mesa,CA,92626-1822,US,06/22/2012 06:50:05 PM
Starbucks,16012,Macy's South Coast Plaza #523,Licensed,89061,,,,0,Unknown,,3333 Bristol St,3333 Bristol St,,Costa Mesa,CA,92626-1873,US,06/22/2012 06:50:05 PM
Starbucks,14005,Fairview & Baker,Company Owned,18176,"Lunch, Oven-warmed Food",Starbucks Card Mobile,,9999,Unknown,714-708-2856,1170 W. Baker Street,1170 W. Baker Street,,Costa Mesa,CA,92626-4100,US,06/22/2012 06:50:05 PM
Starbucks,74595,Vons-Huntington Beach #3160,Licensed,15042,,Starbucks Card Mobile,,9999,Unknown,714-960-4747,8891 Atlanta Ave,8891 Atlanta Ave,,Huntington Beach,CA,92646-7119,US,06/22/2012 06:50:05 PM
Starbucks,8822,"Atlanta & Magnolia, Huntington Beac",Company Owned,18546,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,714-968-6097,9021 Atlanta Ave.,9021 Atlanta Ave.,,Huntington Beach,CA,92646-6332,US,06/22/2012 06:50:05 PM
Starbucks,6604,"MacArthur & Hutton, Santa Ana",Company Owned,15555,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,714-545-5154,"2 Hutton Centre Drive, #100",2 Hutton Centre Drive,#100,Santa Ana,CA,92707-5704,US,06/22/2012 06:50:05 PM
Starbucks,6466,"Anton & Sakioka, Costa Mesa",Company Owned,16493,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,714-557-4377,"545 Anton Blvd, Suite 101",545 Anton Blvd,Suite 101,Costa Mesa,CA,92626-7168,US,06/22/2012 06:50:05 PM
Starbucks,75367,Orange Coast College,Licensed,9974,"Lunch, Oven-warmed Food",Wireless Hotspot,,9999,Unknown,714-432-5854,2701 Fairview Road,2701 Fairview Road,,Costa Mesa,CA,92626-5563,US,06/22/2012 06:50:05 PM
Starbucks,5539,Harbor & Adams - Costa Mesa,Company Owned,9162,"Lunch, Oven-warmed Food, Sirena Espresso Machine","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,714-434-8478,"2701 Harbor Blvd, Ste D1",2701 Harbor Blvd,Ste D1,Costa Mesa,CA,92626-5153,US,06/22/2012 06:50:05 PM
Starbucks,6475,"Redhill & El Camino Real, Tustin",Company Owned,9352,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,714-368-3462,"1450 El Camino Real, A",1450 El Camino Real,A,Tustin,CA,92780-4680,US,06/22/2012 06:50:05 PM
Starbucks,9256,"Red Hill & Edinger, Tustin",Company Owned,8111,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,714-259-0362,"1631 Edinger Avenue, 101",1631 Edinger Avenue,101,Tustin,CA,92780-6535,US,06/22/2012 06:50:05 PM
Starbucks,5783,"Harbor & Wilson, Costa Mesa",Company Owned,16898,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,949-574-1881,"2300 Harbor Blvd., N-1",2300 Harbor Blvd.,N-1,Costa Mesa,CA,92626-6250,US,06/22/2012 06:50:05 PM
Starbucks,5951,"MacArthur & Main, Irvine",Company Owned,12419,"Lunch, Oven-warmed Food, Sirena Espresso Machine","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,949-752-0681,17913 MacArthur Blvd.,17913 MacArthur Blvd.,,Irvine,CA,92614-6505,US,06/22/2012 06:50:05 PM
Starbucks,11093,"Newport & Del Mar, Costa Mesa",Company Owned,8624,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,949-642-3667,"2590 Newport Blvd, Suite ""A""","2590 Newport Blvd, Suite ""A""",,Costa Mesa,CA,92627-7452,US,06/22/2012 06:50:05 PM
Starbucks,16395,SNA-Terminal A,Licensed,68202,,,,0,Unknown,,"18601 Airport Way, #135",18601 Airport Way,#135,Santa Ana,CA,92707-5200,US,06/22/2012 06:50:05 PM
Starbucks,16398,SNA-Terminal C,Licensed,69679,,,,0,Unknown,,18601 Airport Way,18601 Airport Way,,Santa Ana,CA,92707-5200,US,06/22/2012 06:50:05 PM
Starbucks,16396,SNA-Terminal B,Licensed,68203,,,,0,Unknown,949-252-6125,"18601 Airport Way, #135",18601 Airport Way,#135,Santa Ana,CA,92707-5200,US,06/22/2012 06:50:05 PM
Starbucks,76729,Target Irvine/Tustin T-2151,Licensed,7636,,Starbucks Card Mobile,,9999,Unknown,714-361-2100,2340 Park Ave,2340 Park Ave,,Tustin,CA,92782-2702,US,06/22/2012 06:50:05 PM
Starbucks,5216,Mac Arthur & Campus,Company Owned,8833,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,949-553-0629,4678 Campus Drive,4678 Campus Drive,,Newport Beach,CA,92660-1840,US,06/22/2012 06:50:05 PM
Starbucks,75578,Marriott Irvine - Lobby,Licensed,15048,Lunch,Wireless Hotspot,,9999,Unknown,949-724-3630,18000 Von Karman,18000 Von Karman,,Irvine,CA,92612-1004,US,06/22/2012 06:50:05 PM
Starbucks,11028,"El Camino Real & Jamboree, Tustin",Company Owned,9947,Lunch,"Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,714-505-3466,2959 El Camino Real,2959 El Camino Real,,Tustin,CA,92782-8905,US,06/22/2012 06:50:05 PM
Starbucks,5343,17th & Newport Blvd. - Costa Mesa,Company Owned,16378,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,949-631-2187,"1696 Newport Blvd., Suite 'A'",1696 Newport Blvd.,Suite 'A',Costa Mesa,CA,92627-3787,US,06/22/2012 06:50:05 PM
Starbucks,14009,Park Place - Irvine,Company Owned,17124,"Clover Crafted Small Batch Coffee, Lunch, Oven-warmed Food, Sirena Espresso Machine",Starbucks Card Mobile,,9999,Unknown,949-250-9250,2961 Michelson Drive,2961 Michelson Drive,,Irvine,CA,92612-2628,US,06/22/2012 06:50:05 PM
Starbucks,5661,"Jamboree & Birch, Newport Beach",Company Owned,8717,Lunch,"Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,949-261-1779,4551 Jamboree Road,4551 Jamboree Road,,Newport Beach,CA,92660-2519,US,06/22/2012 06:50:05 PM
Starbucks,14018,Jamboree & Bristol,Company Owned,18175,"Lunch, Oven-warmed Food",Starbucks Card Mobile,,9999,Unknown,949-474-0839,3601 Jamboree Road,3601 Jamboree Road,,Newport Beach,CA,92660-2961,US,06/22/2012 06:50:05 PM
Starbucks,14003,17th & Westminster,Company Owned,17034,"Lunch, Oven-warmed Food, Sirena Espresso Machine",Starbucks Card Mobile,,9999,Unknown,949-642-3792,"250 E. 17th Street, Suite A","250 E. 17th Street, Suite A",,Costa Mesa,CA,92627-3853,US,06/22/2012 06:50:05 PM
Starbucks,73668,Albertsons-Irvine #6596,Licensed,9700,,,,9999,Unknown,949-476-1922,3825 Alton Pkwy,3825 Alton Pkwy,,Irvine,CA,92606-8203,US,06/22/2012 06:50:05 PM
Starbucks,522,Westcliff Plaza,Company Owned,16826,"Lunch, Oven-warmed Food, Reserve Amenity, Sirena Espresso Machine","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,949-650-0369,1128 Irvine Avenue,1128 Irvine Avenue,,Newport Beach,CA,92660-4603,US,06/22/2012 06:50:05 PM
Starbucks,3454,"Alton & Culver, Irvine",Company Owned,14354,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,949-553-0071,3995 Alton Pkwy,3995 Alton Pkwy,,Irvine,CA,92606-8270,US,06/22/2012 06:50:05 PM
Starbucks,515,Walnut Village,Company Owned,15251,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,949-857-2737,14437 Culver Drive,14437 Culver Drive,,Irvine,CA,92604-0305,US,06/22/2012 06:50:05 PM
Starbucks,14967,"Ralph's-Newport, CA #744",Licensed,19458,,,,0,Unknown,949-644-2060,2555 Eastbluff Dr,2555 Eastbluff Dr,,Newport Beach,CA,92660-3504,US,06/22/2012 06:50:05 PM
Starbucks,586,Via Lido,Company Owned,16821,"Lunch, Oven-warmed Food, Sirena Espresso Machine","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,949-723-5425,"3465 Via Lido, Suite E-3",3465 Via Lido,Suite E-3,Newport Beach,CA,92663-3908,US,06/22/2012 06:50:05 PM
Starbucks,5741,"Culver & Irvine, Irvine",Company Owned,17672,"Clover Crafted Small Batch Coffee, Lunch, Oven-warmed Food, Reserve Amenity, Sirena Espresso Machine","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,714-734-9757,3997 Irvine Blvd.,3997 Irvine Blvd.,,Irvine,CA,92602-2400,US,06/22/2012 06:50:05 PM
Starbucks,5776,"W. Coast Hwy & Riverside, N.B.",Company Owned,12354,"Clover Crafted Small Batch Coffee, Lunch, Oven-warmed Food, Reserve Amenity, Sirena Espresso Machine","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,949-515-2842,"2700 W. Coast Highway, 195",2700 W. Coast Highway,195,Newport Beach,CA,92663-4725,US,06/22/2012 06:50:05 PM
Starbucks,79667,Vons - Irvine #2822,Licensed,18065,,"Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,714-544-3020,3901 Portola Pkwy,3901 Portola Pkwy,,IRVINE,CA,92602-0833,US,06/22/2012 06:50:05 PM
Starbucks,75398,University of California-Irvine,Licensed,9845,"Lunch, Oven-warmed Food",Wireless Hotspot,,9999,Unknown,949-824-2233,203 B Student Ctr,203 B Student Ctr,,Irvine,CA,92697,US,06/22/2012 06:50:05 PM
Starbucks,6448,"Bison & California, Irvine",Company Owned,13407,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,949-856-1490,"5171 California Ave, #120",5171 California Ave,#120,Irvine,CA,92617-3036,US,06/22/2012 06:50:05 PM
Starbucks,6747,"PCH & Bayside, Newport Beach",Company Owned,15572,"Lunch, Oven-warmed Food, Sirena Espresso Machine","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,949-675-3006,"377 East Pacific Coast Highway, Suite A",377 East Pacific Coast Highway,Suite A,Newport Beach,CA,92660-6106,US,06/22/2012 06:50:05 PM
Starbucks,622,Campus & California,Company Owned,16029,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,949-854-2301,4545 Campus Drive,4545 Campus Drive,,Irvine,CA,92612-2621,US,06/22/2012 06:50:05 PM
Starbucks,75797,Marriott Newport Beach Lobby,Licensed,14475,Lunch,Wireless Hotspot,,9999,Unknown,949-640-4000,900 Newport Center Dr,900 Newport Center Dr,,Newport Beach,CA,92660-6299,US,06/22/2012 06:50:05 PM
Starbucks,5416,Alton Square - Irvine,Company Owned,11570,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,949-857-8102,5365-B Alton Parkway,5365-B Alton Parkway,,Irvine,CA,92604-8612,US,06/22/2012 06:50:05 PM
Starbucks,5563,Fashion Island Original Store,Company Owned,9165,"Lunch, Oven-warmed Food, Sirena Espresso Machine","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,949-718-9042,549 Newport Center Dr,549 Newport Center Dr,,Newport Beach,CA,92660-6937,US,06/22/2012 06:50:05 PM
Starbucks,6863,"Jeffrey & Trabuco, Irvine",Company Owned,12608,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,949-726-0874,14061 Jeffrey Road,14061 Jeffrey Road,,Irvine,CA,92620-3402,US,06/22/2012 06:50:05 PM
Starbucks,5563,Fashion Island,Company Owned,16542,"Lunch, Oven-warmed Food, Sirena Espresso Machine","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,949-718-9042,549 Newport Center Drive,549 Newport Center Drive,,Newport Beach,CA,92660-6937,US,06/22/2012 06:50:05 PM
Starbucks,74648,Vons-Newport Beach #1912,Licensed,12077,,"Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,949-759-3880,2660 San Miguel Dr,2660 San Miguel Dr,,Newport Beach,CA,92660-5437,US,06/22/2012 06:50:05 PM
Starbucks,657,Balboa Island,Company Owned,16265,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,949-675-4377,226 Marine Drive,226 Marine Drive,,Newport Beach,CA,92662-1220,US,06/22/2012 06:50:05 PM
Starbucks,11456,"Sand Canyon & Irvine Blvd, Irvine",Company Owned,17874,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,949-786-0825,6364 Irvine Blvd.,6364 Irvine Blvd.,,Irvine,CA,92620-2102,US,06/22/2012 06:50:05 PM
Starbucks,510,Corona Del Mar,Company Owned,15250,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,949-675-4416,2801 East Coast Hwy,2801 East Coast Hwy,,Corona Del Mar,CA,92625-2231,US,06/22/2012 06:50:05 PM
Starbucks,8641,"Quail Hill & Shady Canyon, Irvine",Company Owned,12757,"Lunch, Oven-warmed Food, Sirena Espresso Machine","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,949-509-6436,6783 Quail Hill Parkway,6783 Quail Hill Parkway,,Irvine,CA,92603-4233,US,06/22/2012 06:50:06 PM
Starbucks,11457,"Spectrum & Irvine Center Dr, Irvine",Company Owned,9876,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,949-453-8212,38 Prism,38 Prism,,Irvine,CA,92618-3139,US,06/22/2012 06:50:06 PM
Starbucks,76587,Target Irvine/Spectrum T-2128,Licensed,7259,,Starbucks Card Mobile,,9999,Unknown,949-885-0114,115 Fortune Dr,115 Fortune Dr,,Irvine,CA,92618-2946,US,06/22/2012 06:50:06 PM
Starbucks,11164,"Irvine Spectrum, Irvine",Company Owned,6605,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,949-585-0051,"55 Fortune Drive, 608",55 Fortune Drive,608,Irvine,CA,92618-2951,US,06/22/2012 06:50:06 PM
Starbucks,10999,Irvine Center Drive & Sand Canyon,Company Owned,7543,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",Drive-Through,9999,Unknown,949-450-0534,6580 Irvine Center Drive,6580 Irvine Center Drive,,Irvine,CA,92618-2115,US,06/22/2012 06:50:06 PM
Starbucks,5427,Alton Technology - Irvine,Company Owned,11571,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,949-788-0034,15342 Alton Parkway,15342 Alton Parkway,,Irvine,CA,92618-2362,US,06/22/2012 06:50:06 PM
Starbucks,5389,Laguna Hills (El Toro/Calle Sonora),Company Owned,13337,"Lunch, Oven-warmed Food, Sirena Espresso Machine","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,949-837-8434,"24338 El Toro Road, Suite A",24338 El Toro Road,Suite A,Laguna Hills,CA,92653,US,06/22/2012 06:50:06 PM
Starbucks,6427,"El Toro & Paseo de Valencia, Laguna",Company Owned,16496,"Lunch, Oven-warmed Food, Sirena Espresso Machine","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,949-830-7651,"24100 El Toro Road, #100",24100 El Toro Road,#100,Laguna Woods,CA,92637-3129,US,06/22/2012 06:50:06 PM
Starbucks,73506,Albertsons-Trabuco Cyn #6521,Licensed,9391,,,,9999,Unknown,949-589-3780,21672 Plan Trabuco Road,21672 Plan Trabuco Road,,Trabuco Canyon,CA,92679-3466,US,06/22/2012 06:50:06 PM
Starbucks,8710,"Muirlands & Ridge Route, Lk Forest",Company Owned,18541,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,949-457-9046,"24301 Muirlands Blvd., #D",24301 Muirlands Blvd.,#D,Lake Forest,CA,92630-3627,US,06/22/2012 06:50:06 PM
Starbucks,5600,Bake & Trabuco,Company Owned,9355,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,949-837-8841,24531-A Trabuco Road,24531-A Trabuco Road,,Lake Forest,CA,92630-2162,US,06/22/2012 06:50:06 PM
Starbucks,74556,Vons - Newport #1911,Licensed,7619,,"Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,949-718-4990,21181 Newport Coast Dr,21181 Newport Coast Dr,,Newport Coast,CA,92657-1123,US,06/22/2012 06:50:06 PM
Starbucks,74556,Vons-Newport #1911,Licensed,16632,,"Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,949-718-4990,21181 Newport Coast Dr,21181 Newport Coast Dr,,Newport Coast,CA,92657-1123,US,06/22/2012 06:50:06 PM
Starbucks,14156,Newport Coast & San Joaquin Hills,Company Owned,6358,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,949-720-1173,21155 Newport Coast Drive,21155 Newport Coast Drive,,Newport Coast,CA,92657-1123,US,06/22/2012 06:50:06 PM
Starbucks,14049,Aliso Creek & Aliso Viejo Pkwy,Company Owned,17990,"Lunch, Oven-warmed Food, Sirena Espresso Machine","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,949-425-8520,23411 Aliso Viejo Pkwy,23411 Aliso Viejo Pkwy,,Aliso Viejo,CA,92656-1532,US,06/22/2012 06:50:06 PM
Starbucks,10424,"Lake Forest & Dimension, Lake Fores",Company Owned,10960,"Lunch, Oven-warmed Food",Starbucks Card Mobile,Drive-Through,9999,Unknown,949-457-1134,20790 Lake Forest Drive,20790 Lake Forest Drive,,Lake Forest,CA,92630-7737,US,06/22/2012 06:50:06 PM
Starbucks,15818,Target Mission Viejo T-300,Licensed,65466,,,,0,Unknown,949-583-1298,24500 Alicia Pkwy,24500 Alicia Pkwy,,Mission Viejo,CA,92691-4508,US,06/22/2012 06:50:06 PM
Starbucks,5236,Lake Forest - Sycamore Plaza,Company Owned,12179,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,949-380-7808,22331-A El Toro Road,22331-A El Toro Road,,Lake Forest,CA,92630-5051,US,06/22/2012 06:50:06 PM
Starbucks,5749,Alicia Pkwy & Paseo De Valencia,Company Owned,11855,"Lunch, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,949-768-1181,25630 Alicia Parkway,25630 Alicia Parkway,,Laguna Hills,CA,92653-5309,US,06/22/2012 06:50:06 PM
Starbucks,580,Mission Viejo,Company Owned,11956,"Lunch, Oven-warmed Food, Reserve Amenity","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,949-855-1823,24012 Alicia Parkway,24012 Alicia Parkway,,Mission Viejo,CA,92691-3903,US,06/22/2012 06:50:06 PM
Starbucks,6987,"Alicia & Pacific Park, Laguna Nigue",Company Owned,14009,"Lunch, Oven-warmed Food, Sirena Espresso Machine","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,949-643-2465,"27020 Alicia Parkway, #F",27020 Alicia Parkway,#F,Laguna Niguel,CA,92677-3420,US,06/22/2012 06:50:06 PM
